text,label
"hm nói sao ta chào mọi người, mình năm nay 20tuổi rồi, công việc đang ổn định nhưng mà gia đình thì không. ba mẹ ly hôn từ lúc mình lớp 3, sống cuộc sống nghèo khổ từ bé nên mình tự thấy tủi thân đôi chút, đến năm 20 mình mới có thể nói là tạm lo được cho mình. lúc mình 17 có quen bé kia, giờ bé ấy lấy chồng rồi, trong học kỳ nhìn lại thấy mình vẫn chưa có gì để lo cho ngta, nó làm mình suy nghĩ nhiều đâm ra tiêu cực ghê",0
"cuối năm mà tiêu cực quá mọi người ơi :mặt khóc:. thời điểm cuối năm đồng nghiệp bắt đầu tụ tập chơi bài, rủ đi ăn nhậu hát karaoke. nhưng tính cách em khá hướng nội và thật sự bạn thân còn những rào cản , thật sự không muốn tham gia chút nào. cảm thấy bạn thân mình như đang tự cô lập với mọi người. dù bình thường em với mọi người cũng khá là thân thiết mà giờ lại cảm thấy không thể hoà nhập nổi. mấy ngày nay lên công ty mà căng thẳng kinh khủng ạ huhu",1
"sinh ra tớ đã không được xinh đẹp và hoàn hảo về mọi mặt, ngoại hình tớ không gầy cũng không mập quá do bụng mỡ thừa nên chả có eo, tớ bị lệch khớp cắn nên mặt bị lệch bên to bên nhỏ, mũi tẹt, mắt to mắt nhỏ và còn bên 2 mấy bên 1 mấy còn sụp nữa, cả chân tay đều to hết, tớ tự ti lắm nhưng mẹ tớ thì cho rằng mấy cái đó chả có gì anh hưởng hết kêu tớ mới tí tuổi đầu đã nghĩ làm đẹp và định điểm hôm nay mẹ tớ đã thốt ra những lời tổn thương rất nhiều đến tớ. vì những thứ không hoàn hảo như trên nên tớ đã tìm mò trên mạng những bài tập giúp tớ cải thiện bạn thân mình hơn, mẹ đã thấy tớ tập những bài chữa mặt lệch và chửi tớ rất nhiều bảo là xem ba cái tào lao trên mạng về làm có hơn được gì, nó kêu mày làm gì mày làm thế à, kêu mày ăn chia tay mày có ăn không sau thì tớ dán mấy để kích mấy thì mẹ lại bảo mày dán rồi có ích gì đâu mà tốn tiền vào mấy thứ vào bổ đó lúc đó tớ không kiềm nổi được nữa nên mới cãi mẹ vài câu như con làm gì kệ con đi nghe vậy mẹ càng dùng những lời lẽ thậm tệ chửi mình nhiều hơn còn móc thêm con bác mình vào bảo là mày ra mày ăn chia tay con anh đi cho khôn lên, con nhà mất dạy không được một nửa phần nó tớ nghe xong rất suy sụp luôn, không những thế mẹ tớ còn đi nói với các bác đi bêu rếu khắp nơi là tớ bày đặt tập làm đẹp học những cái chả ra gì, mẹ tớ luôn nói mà không suy nghĩ tới cảm giác của tớ nhưng lúc nào cũng cho rằng là tôi mẹ mày mà không hiểu mày à ,mẹ tớ còn chả biết được bên ngoài tớ đã phải hứng chịu biết bao lời toxic, chê xấu của bạn bè.",0
"tớ khó chịu quá. hai sáng hôm nay. tớ khóc. tớ buồn lắm. làm sao tớ có thể như lúc đầu học kỳ mà cậu không như thế. làm sao tớ có thể không suy nghĩ cho được. tớ cần được dỗ dành, quan tâm. chỉ vậy thôi. nhưng mà giờ khác quá. liệu có phải tớ đã làm sai điều gì không. quá sớm sao. giá trị của tớ ở đâu cơ chứ. cậu nói là học kỳ cậu vào tâm thì nói cho cậu biết. nhưng mà thời điểm này cậu đâu có nghe lọt tai những gì tớ nói. cậu gạt qua rồi tỏ thái độ với tớ, câu nào nói ra cũng đau đáu đến lạ thường. tớ buồn lắm thật sự. từng rất vui và hạnh phúc nhưng hiện tại tớ không thể phủ nhận cảm xúc này của tớ. nếu cứ như vậy thì mọi chuyện sẽ đi về đâu cậu có thấy không vậy",1
"mong quản trị viên duyệt mình là người suy nghĩ nhiều trong chuyện tình cảm, điều đó khá mệt với bạn thân và đối phương. người yêu mình mong muốn mối quan hệ yêu đơn giản, còn bạn thân mình thì lại muốn cả hai đứa nghiêm túc với nhau. điều đó vào tình khiến mình cảm thấy bạn thân đang sở hữu hơn tình yêu. mình thấy ghen và suy nghĩ khá nhiều học kỳ thấy người yêu mình chơi đùa vui vẻ với bạn mình, hay lời nói vào tình của đối phương cũng đủ khiến mình khóc và suy nghĩ khá nhiều về nó. mọi người có cách nào bớt suy nghĩ nhiều không ạ mình yêu bạn và rất muốn mối quan hệ được lâu dài.",1
"xin chào các bạn, mình không biết hỏi ai nên lên đây nhắn xin các bạn tư vấn. hiện tại bố đang có xu hướng sa vào đường dây b.a.n h.a.n.g đ.a c.a.p biến tướng chưa vào hẳn nên cần ngăn chặn lại gấp. mình đã thử thuyết phục nhưng có vẻ vẫn chưa hiệu quả, các bạn có cách nào để thuyết phục bố mình dứt khỏi đuong dây đấy ra không ạ vì bố mình cứ chăm chăm tin tưởng tác dụng của sp, trong học kỳ nó đã lên báo trung quốc là đường dây được biến tướng và là sản phẩm kém chất lượng rồi , nhưng không hiểu sao vẫn sa đà vào đấy mình buồn quá, giúp mình mới",0
"từ học kỳ có thể nhận thức mọi thứ xung quanh 1 cách rõ ràng, mình chưa bao giờ có được niềm vui vào ngày sinh nhật. gia đình, bạn bè mình không ai nhớ về ngày đó trừ học kỳ có thông báo từ ứng dụng hoặc có người nhắc. thực sự thì mình không ép buộc tất cả mọi người phải nhớ nhưng mình thấy rất tủi thân. vì như vậy nên mỗi học kỳ có ai hỏi về ngày tháng năm sinh mình sẽ lại lảng tránh, mình không muốn nhắc về ngày đó trong cuộc sống của mình. hm, mình đã nghĩ hay do nó quá bình thường để tổ chức, quà cáp mình đang quá nhạy cảm chăng",0
"bị hiểu lầm là tự cô lập bạn thân, trong học kỳ bạn thân em đã thử làm quen và nói chuyện nhưng không hợp và thái độ của họ không thích em kì thị nên em không chủ động nữa. thì phải làm sao ạ đâu phải em tự cô lập chính em đâu em đã cố thử rồi nhưng mọi người tự nghĩ em tự tách ra và cô lập, giờ em mệt quá phải xã giao với họ nếu không người thiệt thòi là em",0
"hi mọi người em vừa mới chia tay mối tình 1 năm hơn. em nghĩ là em sẽ ổn vì trong mối quan hệ đó em cho đi rất nhiều và nhận lại rất ít. cũng đã trải qua rất nhiều thứ, và em tha thứ tất cả bị lừa dối, vào tâm. khoảng thời gian gần đây anh có thay đổi, nhưng cuộc sống của anh dường như có quá nhiều thứ phải lo nên em luôn là sự lựa chọn sau cùng. em tủi lắm. tụi em mỗi lần gây lộn là anh đối xử nhẹ nhàng với em, khác hẳn với mọi ngày. nên những lần như thế em thấy em đang làm sai học kỳ khiến anh phải buồn. tới phút chia tay anh còn nhắn thương em. bây giờ cảm xúc của em rất rối, một phần vì tổn thương, một phần vì thấy có lỗi. có lỗi vì những lần em dứt khoát mà anh lại nói chuyện nhẹ nhàng. em không biết em sao nữa, mọi người tán em cho tỉnh đi ạ",0
"có lẽ từ bên ngoài, mọi người thấy tôi luôn năng động và vui vẻ trên mạng xã hội. nhưng ít ai biết rằng bên trong, tôi là một cô gái nhạy cảm, thường xuyên rơi vào tình trạng suy tư và khóc lóc. gia đình tôi không hạnh phúc, tôi thường phải đối mặt với bạo lực từ người thân. thậm chí ở trường, tôi cũng trở thành mục tiêu của bạo lực học đường. mỗi ngày, tôi cảm thấy mình bị đè nén bởi những vấn đề cá nhân, và không ai hiểu được cảm giác của tôi. có lẽ tôi quá phiền phức đối với mọi người, và không ai muốn dính líu vào một cơn bão tố như tôi.",1
"dường như mỗi ngày là một thử thách mới, một cuộc chiến không ngừng nghỉ với bạn thân. gia đình tôi không bao giờ hiểu được nỗi đau mà tôi phải trải qua. họ luôn coi thường và phản đối mọi quyết định của tôi, khiến cho tôi cảm thấy bị bỏ rơi và cô đơn. tình bạn cũng không phải là một điểm tựa đáng tin cậy. những người bạn cùng lứa tuổi luôn trêu chọc và bắt nạt tôi, khiến cho tôi mất tự tin và không dám mở lòng ra với bất kỳ ai.",1
"bóng tối đang len lỏi vào từng góc khuất của tâm trí tôi. gia đình tôi luôn gặp phải những xung đột và rắc rối không ngừng, khiến cho tôi cảm thấy mình không thuộc về nơi này. bố mẹ tôi luôn đặt áp lực và kỳ vọng quá lớn lên vai tôi, khiến tôi cảm thấy không tự do và không được chấp nhận với bạn thân. sự cô đơn và sự thiếu hiểu biết từ gia đình cũng là một phần nguyên nhân khiến cho tâm trạng của tôi trở nên trầm cảm. ngoài ra, trong xã hội hiện nay, sự cạnh tranh gay gắt và áp lực về thành công cũng đang khiến tôi cảm thấy mình không đủ xuất sắc và không thể đáp ứng được.",1
"mỗi ngày trôi qua, tôi lại cảm thấy mình đang chìm sâu vào cảm giác trống rỗng và không hi vọng. gia đình, nơi mà nên là nơi yên bình và ấm áp, lại trở thành nguồn gốc của sự căng thẳng và lo lắng không ngừng. bố mẹ tôi luôn đặt ra những kỳ vọng không thể đạt được và áp lực không ngừng, khiến tôi cảm thấy bị bó buộc và không tự do. sự cô đơn và sự thiếu hiểu biết từ gia đình càng khiến tâm trạng của tôi trở nên trầm cảm hơn. thêm vào đó, áp lực từ xã hội về thành công và hình anh cá nhân cũng khiến tôi mất đi niềm tin vào bạn thân và cuộc sống.",1
"mỗi học kỳ cảm thấy bị căng thẳng và không kiểm soát được cảm xúc, tôi lại tìm cách tự làm tổn thương bạn thân. tự găm nước nóng hoặc đâm vào thân thể là cách để tôi thể hiện sự tự trừng phạt và tự đau khổ bên trong. cảm giác đau thể xác trở thành cách duy nhất để giảm bớt cảm giác bất an và lo lắng trong tâm hồn.",1
"mình thực sự rất muốn có bạn chỉ đơn giản là 1 người bạn, đôi học kỳ mình rất buồn và tủi thân vì chả có 1 người nhắn tin với mình...trong quá khứ từng có và giờ thì không... quản trị viên duyệt giúp mình nha cảm ơn mọi người đã đọc.",0
"hiện tại em có thích 1 anh trong dòng họ của em trước học kỳ em với anh đó biết cả 2 là dòng họ của nhau thì có tc và quan hệ tình dục nhưng mà kiểu dạng như ở ngoài thôi cũng có phát sinh tình cảm , thật sự lúc đó cả 2 không ngờ tới cái việc cả 2 là anh em họ đâu em với anh đó cũng mới biết gần đây thôi thật sự em rất sốc luôn ý mọi người ơi chuyện này tuy là chỉ có em và anh đó biết nhưng mà em muốn lên đây hỏi mọi người bây giờ em phải làm nnao để dứt tc với anh đó , anh đó cũng cảm thấy có lỗi lắm kiểu như là dòng họ mà lại làm nhân vật á, sốc thật sự luôn huhu",0
"em đang cuối năm 3 ngành dược, em vào chỉ là do gia đình trong ngành, với mong muốn cho ba mẹ đỡ khổ sau này vì em nghĩ dược sẽ rất ok. nhưng mà bây giờ em đang rất nản và cảm thấy bạn thân không thể nuốt nổi những kiến thức này nữa, mọi người nói là đam mê mới gánh nổi nhưng mà thiệt sự em cố gắng rất nhiều nhưng hki gần đây em rớt môn liên tục khiến em nghi ngờ bạn thân mình liệu có chọn đúng nghề, đúng ngành không việc rớt môn khiến em rất nản và đỉnh điểm là thời điểm hiện tại em đang nợ 23 chỉ và 3 môn chưa đăng ký kịp. đại học n tiền tín chỉ thì rất đắt nữa. bây giờ em không biết phải ntn, bạn em thì kêu lỡ phóng lao thì theo lao em thấy cũng đúng nhưng mà nếu tiếp tục em không học nổi nữa liệu có phí thêm 1x.0.0 nữa k. còn nếu bây giờ em chuyển ngành hoặc xuống cao đẳng học thì uổng 1xx.0.0 em đã đóng vào trong 3 năm đó không thật sự em đang rất áp lực nghĩ tới em chỉ biết khóc, bây giờ bước tiếp thì không được mà dừng thì không nỡ. em biết chuyện học hành do bạn thân nhưng mà em đang rất bế tắc. em xin lời khuyên từ anh chị với ạ. em cảm ơn..",1
"chào mn,em là 1 thằng con trai bình thường, bình thường 1 cách rất bình thường, nhưng cái bình thường này làm em rất khó chịu, mọi người hay nói mỗi con người sinh ra sẽ có điểm mạnh khác nhau,điểm đặc biệt, tài năng ở 1 lĩnh vực nào đó,còn em bước đến tuổi 18 rồi cũng chả có gì hay ho để coi nó là sự đặc biệt của mình, kiểu em thấy mình vào dụng,nhìn mọi người giỏi cái này,tốt cái kia,hay cái nọ làm em cảm thấy rất tuổi thân,ghen tị và càng tức giận với bạn thân mình hơn, em biết mình có thể tốt hơn như vậy rất nhiều nhưng lại không thể tìm được cách để thoát ra cái em gọi là bình thường này được, mọi người có thể cho em vài lời khuyên để em có thể vươn mình lên 1 phiên bạn tốt hơn không ạ,em cảm ơn mn.",0
"em chào mọi người, mọi người có cách nào chỉ em với. sự việc là em đi làm ở một công ty công ty gia đình thành lập, thành viên hầu như là gia đình hết em là nhân viên ở ngoài vào làm thôi. phía trên em là một chị sếp là em của chủ. công việc chủ giao thì tất tần tật em làm ngày đêm để hoàn thành. tới học kỳ gần xong thì chưa sếp lại xuất hiện yêu cầu em báo cáo. xong chị lấy hết thông tin kết quả quá trình đi báo cáo với chủ. vậy là công sức thành quả của em chuyển từ em sang chị ấy. em đã bị rất nhiều lần rồi. chủ thưởng nóng chị ấy cũng nhận hết luôn dù đó là dự án em phụ trách. em đi làm chỉ lèo tèo lương cứng 7tr. nhưng hầu như tháng nào em cũng bị trừ lương với lý do này kia. em chưa biết được cách bảo vệ bạn thân trước những người như thế. anh chị hướng dẫn em xử xự với ạ.",0
mình luôn trăn trở rằng chế.t rồi con người đi về đâu cuộc sống này là vào thần hay hữu thần. nếu sự khởi đầu không phải là big bang thì sự khởi đầu là cái gì tại sao có những người họ luôn lạc quan yêu đời còn mình lại không thể...,1
giữ trong lòng thì đau nên nay mình muốn kể hết câu chuyện của mình mình là con trai sinh nhật 2003 mình lần đâu tiên biết yêu là lúc mình gặp chị hơn mình 4 tuổi lúc đầu xác định mình có tình cảm nhưng cũng không muốn vương bào chuyện tình cảm yêu đương nhưng mà cảm xúc mà không dễ gì chối bỏ cảm xúc của mình được rồi sau nhiều ngày thì quyết định theo đuổi chứ không quên đi được mọi thứ rất suôn sẻ . cả 2 đi chơi mỗi cuối tuần đi ăn uống các thứ có lần thì chị ý chở mình mình cũng dùng các phép thử để thăm dò như là ôm eo và mình cũng hay qua phòng muốn gần gũi và lấy cớ là nhờ đặt đồ shope này nọ và cũng hay tâm sự và cũng cầm tay chị ý nhưng cầm ở phần cổ tay thôi cũng có vài lần càm tay và dựa vào vai chị ý gần như mọi thứ cho mình sự tự tin và nghĩ sẽ thành công và chị ý cũng chủ động gọi mình là em yêu và đến lúc tỏ tình thì thất bại cảm giác như kiểu bị chơi đùa tình cảm vậy á,0
"chào mọi người , em là nam năm nay học lớp 9 ạ chuyện là em có một nhóm bạn chơi thân từ năm lớp 7 gồm 3 bạn nữ khác và em. em hay bị nóng tính với mất tự chủ nên có làm nhiều điều sai với các bạn ý nên mấy bạn thêm vào em vào group để nói chuyện cho đàng hoàngđầu hè năm nay , em cũng bảo là tôi biết sai rồi , để tôi sửa từ từ , sửa chưa được thì sửa tiếp. đến giữa hè năm nay em vẫn chơi với các bạn bình thường. đến đầu năm lớp 9 này , em quyết tâm sẽ thay đổi để bạn thân hoàn thiện hơn cũng như sửa sai lỗi của mình , và em đã làm được mọi người ạ. nhưng nếu chuyện dừng ở đó thì sẽ không có gì để kể. mọi chuyện diễn ra bình thường , em vẫn đang hoàn thiện bạn thân mỗi ngày , đồng thời trong các việc làm nhóm , em bảo là để em làm phần nhiều hơn cho như để chuộc lỗi của năm vừa rồi , em cũng mang bánh cho các bạn ăn để thể hiện rằng em đã không còn keo kiệt như năm ngoái nữavì năm ngoái các bạn cũng mua cho em nhiều thứ nhưng em rất keo mọi người ạ. em vẫn cố gắng thay đổi từ từ , rồi hôm nọ em học thầy kia , thầy có bảo là nếu đã chơi chung với nhau thì giúp đỡ nhau , chứ không phải là làm mọi cho đứa kia hôm đó về em suy nghĩ nhiều lắm mọi người ạ , suy nghĩ lại xem mình đang thay đổi vì bạn thân hay vì người khác , nhưng em cũng dần gác lại suy nghĩ đó. sau khoảng 1 tháng thì em và bạn chị có đi chơi chung với nhau cùng 1 bạn khác , bọn em rủ nhau đi ăn , bạn chị mang ít tiền nên chỉ góp vào tiền ăn , em cũng thế , nhưng em mượn bạn kia thêm 30k cho một lon nước , em cũng tiếc lắm nhưng mà sợ cay nên phải mượn. bạn chị hỏi em cho bạn ấy một ít nước được không , em cũng ok rồi rót cho bạn ly có đá nên em rót tầm nửa ly là bạn đã đủ uống và phần còn lại em rót vào ly của em , em uống còn không đủ em không bày ra biểu cảm khó chịu hay gì hết , chỉ chán nản. đến hôm nay , bạn anh kể lại cho em rằng bạn chị đã nói em rất keo kiệt vì chỉ rót cho bạn ấy ít nước và em rất khó chịu học kỳ làm điều đó. em lại suy nghĩ về câu nói của thầy kia , liệu em đang làm mọi cho nhóm bạn hay đang thay đổi cho bạn thân nếu không chơi với các bạn ấy thì chơi với ai em thay đổi rất nhiều , bạn anh thấy rõ điều đó , nhưng mà 2 bạn còn lại thì chẳng để ý em là mấy , nên cứ khăng khăng rằng em không thay đổi và vẫn như xưa. mọi người nghĩ như nào ạ",0
"mình 23 tuổi rồi, cũng có công việc gọi là ổn định tạm thời, nhưng gần đây nhìn lứa bạn đồng trang lứa lần lượt tốt nghiệp, mình muốn đi học lại trước đó mình đã từng đậu đại học nhưng lại chọn đi làm. mình muốn thi đại học lại nhưng không biết bắt đầu từ đâu cả... lại thấy bạn thân có vẻ yếu kém...",0
"mọi người cho em hỏi, em và anh ấy bằng tuổi hai đứa vừa mới tốt nghiệp gần đây. nếu không có gì thay đổi thì sau học kỳ tụi em có công việc ổn định thì tụi em sẽ cùng về chung một nhà vì anh ấy đã nhờ ba mẹ dưới quê lên thành phố gặp ba mẹ em để hỏi cưới em cho anh. tụi em vẫn rất vui vẻ bình thường cho tới học kỳ 1 tháng gần đây anh ấy có những biểu hiện thờ ơ, không quan tâm em nhiều như trước. hay cọc cằn dễ quạu, không dành nhiều thời gian cho em. anh ấy đi làm cả ngày đến tối khuya mới gọi điện nói chuyện với em 1 xíu nhưng cũng không trọn vẹn. em hỏi thăm anh kể cho anh nghe nhiều chuyện nhưng anh không quan tâm mấy và thường làm việc riêng như lúc thì bảo bận việc, lúc thì xem clip vui lúc thì lướt điện thoại anh gọi cho em bằng máy tính. càng ngày tụi em càng có nhiều khoảng cách với nhau, anh bảo anh không có gì để kể với em và cũng không muốn kể vì anh nói em và anh bất đồng quan điểm không có tiếng nói chung. anh bắt đầu thay đổi thái độ sau học kỳ anh đề nghị em sau này cưới nhau sẽ về quê anh sống với ba mẹ anh. trong học kỳ nhà em ở thành phố ba mẹ em đã lớn tuổi rồi nhưng anh lại có suy nghĩ ích kỉ muốn em về quê của anh. trước đó anh và ba mẹ anh đã đồng ý để anh sống và lập nghiệp ở thành phố với em. nhưng giờ lại có sự tính toán từ phía gia đình và anh thay đổi ý định. em rất hụt hẫng học kỳ nghe anh nói như vậy :khuôn mặt thất vọng:. nhưng rồi đỉnh điểm một hôm tụi em cãi nhau to, anh dùng lời lẽ nặng nề xúc phạm em. em chỉ biết ngồi khóc cũng không biết phải làm thế nào. trong học kỳ em đó giờ có giận đến mấy cũng luôn giữ thái độ tôn trọng anh. anh còn nói em từng rất quan trọng với anh nhưng bây giờ anh cảm thấy có em cũng được mà không có em anh vẫn ổn. câu nói đó như cứa vào trái tim em, không gì buồn hơn học kỳ em luôn vun đắp cho tình yêu hai đứa nhưng anh cứ mãi đẩy em ra xa vì những câu nói như xé nát trái tim em. qua rất nhiều chuyện mỗi tổn thương anh dành cho em dồn nén lại và em quyết định chia tay anh dù em vẫn còn rất yêu. nhưng em cảm thấy mình không được anh trân trọng nữa nên em lựa chọn rời đi. ban đầu anh cũng không đồng ý và vẫn nhắn tin cho em như chưa có chuyện gì xảy ra. ngày sau học kỳ em nói chia tay anh cũng không hề có 1 câu giải thích hay phân trần về những việc làm anh đối xử với em, mà cứ tỏ vẻ bth. đêm hôm ấy anh gọi nhưng em không bắt máy và thế là anh cũng chấp nhận buông bỏ em. im lặng khoảng 4 ngày em đã suy nghĩ rất nhiều, đấu tranh tư tưởng mình vì em vẫn còn rất thương anh, nhớ anh vào cùng. em biết anh không còn nhiều cảm xúc với em như trước nhưng em vẫn hạ cái tôi xuống lên tiếng muốn hàn gắn với anh. nhưng may mắn không đến với em, anh từ chối đề nghị quay lại với em, anh nói anh rất mệt mỏi và chịu đựng đủ rồi. anh nói em và anh không cùng đường nữa nên tuy buồn anh vẫn muốn ráng dứt để sau này hai đứa không mệt mỏi nữa. yêu vào mù quáng thật mọi người ạ, cho dù biết người ta không tốt với mình người ta không trân trọng mình nhưng em vẫn cứ mãi trông mong phép màu xảy ra để em và anh có thể cho nhau cơ hội quay lại. nhưng những lời anh nói với em rất lạnh lùng, dứt khoác không như ban đầu nồng nhiệt với em như lúc mới yêu nữa. em vẫn không tin đây là sự thật nhưng chắc là tụi em hết duyên thật rồi. bạn anh có kể cho em nghe anh buồn nhậu một mình và không muốn làm gì gặp ai. nhưng sao em đề nghị quay lại thì anh không đồng ý vậy ạ có phải do anh hết yêu em hay có đối tượng khác không ạ mọi người cho em lời khuyên và cách để move on được không ạ, vì quen nhau 3 năm từ lúc còn học đại học cho tới học kỳ ra trường nên tụi em rất nhiều kỉ niệm với nhau. em khó mà quên được anh cảm ơn quản trị viên đã duyệt bài ạ.",0
"tớ là nam,tớ thì từ nhỏ đến lớn không ở với ba mẹ và chỉ gặp họ được 23 tháng trong năm, tớ là một người học tập thì cũng ở mức khágiỏi, ngoại hình thì tớ không biết như nàonhma cũng có 23 người thích tớ trong đó có cả lgbt, trong năm lớp 10 tớ và bạn ấy học chung nhưng chỉ biết tên nhau, năm 11 vừa rồi tớ thích bạn ấy và bạn ấy cũng tỏ ra là thích tớcó lần tớ đi với em gái tớ thì bạn ấy nhắn với tớ là lúc nảy tôi thấy ông đi với bé nào ấy, tim tôi đau lắm và nhiều lần nháy mắt với tớ nữa,ngày nào bọn tớ cũng nhìn nhau...bạn ấy cũng có chủ động nhắn tin cho tớ. có lần tớ chia sẻ bài viết thế giới rộng lớn như vậy,tớ chỉ thích mình cậu,mình cậu là đủ rồi,tôi rất nhớ cậu thì cậu ấy đều chụp màn hình vào nhắn tin hỏi tớ là người đó là em hả thật sự mà nói tớ cũng ảo tưởng là bạn ấy bật đèn xanh với tớ. nhưng mà tớ nhắn tin thì bạn ấy 45 tiếng mới trả lời hoặc không trả lời luôn, mặc dù những tin nhắn đó là t.n quan tâm bạn ấy từ việc nhỏ nhặt nhất,bạn ấy thì lại không quan tâm tới tớ dù chỉ là việc ăn uống,làm gì, ngày hôm đó của tớ thế nào . có nhiều lần tớ học thêm nên mệt và nói với bạn ấy là hôm nay tôi đau đầu quá nên ngủ sớm nha tớ nói không phải để than thở với bạn ấy tớ muốn biết bạn ấy có quan tâm tớ không, nhưng mà nhiều lần như vậy thứ tớ nhận lại sự vào tâm và lạnh nhạt của bạn ấy, là một người con trai tớ chỉ cần ông ổn không thôi cũng đủ để tớ thấy ấm áp. tớ biết con gái lúc nắng mưa thất thường thật nhưng mà bạn ấy lúc gần lúc xa làm cho tớ thấy là bạn ấy không thích tớ, có nhiều lần tớ định ngỏ lời với bạn ấy nhưng mà lại sợ nên thôi. cái gì cũng có thể lơ lửng được nhưng mà tình cảm thì không, tớ biết tớ không có gì nổi bật cả nên là không dám ảo tưởng gì, tớ chỉ muốn mọi người dùng cách nhìn của mọi người nhìn nhận về mối quan hệ này giúp tớ. tớ nên làm sao bây giờ... tớ cảm ơn",0
"chào mọi người mình là nam, mọi người ai có hiểu được đã 1718t nhưng luôn bị giám sát và tạo áp lực bởi ba mẹ không ạ. mình đang trong trường hợp này. trước đây cũng khá lâu rồi,lúc đấy mình đang ôn thi cuối kì rất áp lực, trong 1 cuộc nói chuyện mình và ba mình gọi đth, mình im chỉ nghe ba nói thôi nghe chửi ấy ạ xong trước học kỳ kết thúc ba mình nói 1 câu mày không làm được gì thì đ.i ch.ế.t đ.i. từ đó tới bây giờ mình vẫn suy nghĩ mãi câu đó. dạo gần đây mình luôn bị chửi vì cầm đth, ở nhà mình làm hết việc nhà rồi, thì mình có cầm lướt facebook coi phim giải trí thôi, nhưng học kỳ ba mình thấy mình cầm thì bị mãi cái câu mày rảnh mà sao mày cứ cầm điện thoại hoài vậy. việc nhà mình làm xong hết rồi cũng không ai nói chuyện với mình và cũng không còn gì làm nữa chỉ lủi thủi lủi thủi 1 mình trong nhà không xài điện thoại thì làm gì ạ. ba mẹ còn không cho mìnhh xài đth, còn nói là mày muốn xài điện thoại mà không bị t.a.o nói á, thì b.i.ế.n ra ngoài ở thích làm gì làm không ai cấm. do mình còn lệ thuộc vào ba mẹ nên phải chịu không làm gì được. có 1 hôm mình đang canh nồi nước làm bún ăn tối thì chán quá mình có cầm điện thoại chút lướt fb, vừa cầm thì ba mình xuống có thấy và bắt đầu nói những lời khó nghe với mình, lúc đấy dưới bếp thì mình thấy cái d.a.o đặt trên bếp, mình có suy nghĩ tự k.ế.t l.i.ễu mình. ba mẹ còn lắp hẳn camera để giám sát mình quay thẳng vào chỗ ngủ của mình để xem mình có cầm điện thoại chơi vào buổi tối không. trời ơi mình chán nản luôn :mặt khóc:, mình chẳng muốn bị giám sát như tội phạm như thế. phải làm sao mọi người",1
"thực sự chả hiểu mình làm gì cho cô mình luôn mình là học sinh cấp 2 hôm bữa trường mình tổ chức múa hát sân trường trong lúc múa mình múa có hời hợt nên bị cô hiệu trưởng để ý cô ra giữa hàng mình đứng kéo mình lên trước trường bắt mình múa đầu hàng lúc sau mình có thắc mắc cô ơi em làm gì ạ,em vẫn múa với các bạn mà ạ xong cô nói em vào phòng hiệu trưởng gặp tôi trong lúc cả trường đang múa rồi nhìn vào mình luôn mình vào cô ép mình đứng chỗ văn phòng của cô rồi khoanh tay lại,xong cô giảng giải cho mình cơ mà mình thắc mắc ha nhảy hời hợt thì liên quan gì đến kiếm tiền mà cô bảo nếu hời hợt sau này sẽ không kiếm được tiền này kia nữa hồi lâu mình thấy có 2 em lớp 7 cũng bị nhắc nhở nhưng chỉ bị lên sân khấu trường múa trước toàn trường thôi,eo ôi xong chiều thứ 6 mình bị cô nói trước mặt thầy cô là cãi,hỗn xược với giáo viên và ăn mặc không đúng đồng phục trong học kỳ mình chỉ mặc áo khoác riêng của mình nhưng vẫn mặc áo sơ mi trường xong thầy giáo viên chủ nhiệm lên kể cho mình nghe thì mình mới biết xong giờ đây mình vừa bị liệt kê vào tầm ngắm của cô hiệu trưởng rồi lại còn bị mất thiện cảm giữa bao nhiêu thầy cô nữa giờ mình còn sợ tới trường lớp nữa chứ,đúng là sau sáng nay nghe thầy giáo viên chủ nhiệm mình nói mà mình vừa tức vừa buồn một phần cũng do mình múa hời hợt nhưng mình nghĩ đâu cần gắt tới vậy nhỉ mọi người cho em xin ý kiến với để sao cho tâm lí em ổn xíu chứ em rầu cả buổi nay rồi ạ",0
"em biết là em nghe rất tồi trong chuyện này. em may mắn được 1 bạn có vẻ thích em. em cảm nhận được và mọi người đều biết tình cảm chỉ là cậu ý chưa xác nhận thôi. em sẳn là đứa overthinking, còn có trust issues nên em rất rất sợ phải lỡ không đi tới đâu thì em sẽ mất luôn người bạn này. nên em có gợi ý kiểu không muốn quen ai, lý do các thứ để mong cậu ấy sẽ không nói ra kiểu ngỏ lờivà tìm người khác. em không biết cậu ý có hiểu ý em ko, nhưng giờ tụi em không còn nhắn tin như trước nữa. em thấy khá buồn vì điều đó. có phải con trai chỉ nhắn tin cho bạn học kỳ họ thích bạn thôi không ạ. nhưng chắc là do em làm cậu ý thất vọng rồi nên chuyện mới thế này. em biết nhiều người sẽ nói là em thích có người theo đuổi rồi vây quanh, chỉ thích mập mờ chứ không có muốn yêu đương nghiêm túc. nhưng thực sự em thích cảm giác nhắn tin nói chuyện với cậu í, kiểu chia sẻ cho nhau lời khuyên vì tụi em khá giống nhau. bài viết cũng dài rồi, cảm ơn mọi người đã đọc dòng tâm sự của em. em còn trẻ và còn nhiều lo lắng nên mong được mọi người thông cảm.",0
